subset,role,wid,pid,raw_frames,silent_fraction,n_nonfinite
coveranalysis,train,W_102094,P_102105,20596,0.00549,0
coveranalysis,train,W_102298,P_102298,29750,0.01284,0
coveranalysis,train,W_102298,P_102299,15317,0.0,0
coveranalysis,train,W_64615,P_102347,13622,0.0,0
coveranalysis,train,W_6396,P_102421,16699,0.01024,0
coveranalysis,train,W_35191,P_102469,11645,0.0389,0
coveranalysis,train,W_102465,P_102488,10930,0.0,0
coveranalysis,train,W_102506,P_102506,14275,0.00021,0
coveranalysis,train,W_102527,P_102528,26768,0.00646,0
coveranalysis,train,W_102643,P_102643,16803,0.0272,0
coveranalysis,train,W_10267,P_10271,22460,0.00165,0
coveranalysis,train,W_102758,P_102758,25196,0.0,0
coveranalysis,train,W_102758,P_102765,24329,0.00037,0
coveranalysis,train,W_99942,P_102771,22122,0.0,0
coveranalysis,train,W_10291,P_10291,19505,0.01266,0
coveranalysis,train,W_10339,P_10339,14730,0.01249,0
coveranalysis,train,W_103399,P_103399,15950,0.04665,0
coveranalysis,train,W_10349,P_10349,17639,0.00992,0
coveranalysis,train,W_12691,P_103617,10869,0.0196,0
coveranalysis,train,W_16,P_103631,13134,0.0351,0
coveranalysis,train,W_10349,P_10365,14183,0.00049,0
coveranalysis,train,W_2751,P_103669,15791,0.00481,0
coveranalysis,train,W_41953,P_103968,18142,0.01935,0
coveranalysis,train,W_34952,P_103999,11351,0.0,0
coveranalysis,train,W_104029,P_104029,19709,0.0,0
coveranalysis,train,W_33564,P_104048,20334,0.00595,0
coveranalysis,train,W_104107,P_104107,21467,0.03755,0
coveranalysis,train,W_28853,P_104701,19740,0.0001,0
coveranalysis,train,W_104951,P_104951,12813,0.00016,0
coveranalysis,train,W_26571,P_105044,21386,0.01052,0
coveranalysis,train,W_105200,P_105200,12886,0.01133,0
coveranalysis,train,W_7073,P_10545,29373,0.00381,0
coveranalysis,train,W_105475,P_105475,12254,0.0954,0
coveranalysis,train,W_4045,P_105727,12849,0.00288,0
coveranalysis,train,W_28664,P_105889,25194,0.04164,0
coveranalysis,train,W_106252,P_106252,22193,0.00279,0
coveranalysis,train,W_56754,P_106261,20782,0.00885,0
coveranalysis,train,W_52705,P_106306,16198,0.01815,0
coveranalysis,train,W_46131,P_106385,18976,0.09122,0
coveranalysis,train,W_55216,P_106482,18638,0.0,0
coveranalysis,train,W_4479,P_106488,16719,0.0,0
coveranalysis,train,W_106730,P_106732,14073,0.00021,0
coveranalysis,train,W_106737,P_106737,12202,0.00074,0
coveranalysis,train,W_27086,P_106759,24040,0.00358,0
coveranalysis,train,W_106760,P_106760,17918,0.00452,0
coveranalysis,train,W_106760,P_106820,23584,0.00051,0
coveranalysis,train,W_106848,P_106849,19130,0.00633,0
coveranalysis,train,W_106861,P_106861,23033,0.00781,0
coveranalysis,train,W_131073,P_106972,25234,0.00099,0
coveranalysis,train,W_717,P_107077,13402,0.00022,0
coveranalysis,train,W_107243,P_107243,20774,0.00818,0
coveranalysis,train,W_107547,P_107548,13871,0.00144,0
coveranalysis,train,W_107636,P_107636,20426,0.0002,0
coveranalysis,train,W_10770,P_10770,13425,0.0,0
coveranalysis,train,W_9274,P_107737,18695,0.00455,0
coveranalysis,train,W_107807,P_107807,26748,0.00923,0
coveranalysis,train,W_107922,P_107922,10527,0.00057,0
coveranalysis,train,W_108094,P_108094,17577,0.00381,0
coveranalysis,train,W_65589,P_108230,13634,0.00887,0
coveranalysis,train,W_10218,P_108351,11755,0.0661,0
coveranalysis,train,W_63040,P_108353,21233,0.0162,0
coveranalysis,train,W_103466,P_108491,26979,0.00341,0
coveranalysis,train,W_48006,P_108492,13663,0.0,0
coveranalysis,train,W_108581,P_108581,16636,0.00902,0
coveranalysis,train,W_56178,P_10872,12386,0.03674,0
coveranalysis,train,W_54839,P_108766,25715,0.00237,0
coveranalysis,train,W_28915,P_10881,10591,0.0,0
coveranalysis,train,W_28915,P_10882,12841,0.00086,0
coveranalysis,train,W_109243,P_109243,20357,0.0,0
coveranalysis,train,W_109319,P_109319,13872,0.00173,0
coveranalysis,train,W_12701,P_109461,29015,0.0,0
coveranalysis,train,W_10947,P_10947,22571,0.0,0
coveranalysis,train,W_109485,P_109485,21176,0.00586,0
coveranalysis,train,W_10950,P_10950,15615,6e-05,0
coveranalysis,train,W_109709,P_109715,14858,0.07827,0
coveranalysis,train,W_109792,P_109792,16560,0.0,0
coveranalysis,train,W_110000,P_110000,10677,0.00496,0
coveranalysis,train,W_35486,P_110164,29864,0.01872,0
coveranalysis,train,W_110294,P_110294,21451,0.02005,0
coveranalysis,train,W_110692,P_110692,25521,0.00874,0
coveranalysis,train,W_11092,P_11093,12033,0.0,0
coveranalysis,train,W_11109,P_11109,27639,0.0009,0
coveranalysis,train,W_13305,P_111163,13789,0.01566,0
coveranalysis,train,W_9893,P_11158,22318,0.00547,0
coveranalysis,train,W_111392,P_111626,27241,0.00396,0
coveranalysis,train,W_111446,P_111767,18923,0.00433,0
coveranalysis,train,W_111465,P_111803,18276,0.00739,0
coveranalysis,train,W_11208,P_11208,18269,0.00903,0
coveranalysis,train,W_53296,P_112263,11465,0.0082,0
coveranalysis,train,W_107149,P_113219,15699,0.01739,0
coveranalysis,train,W_48406,P_113553,29755,0.0,0
coveranalysis,train,W_111933,P_114122,37701,0.0,0
coveranalysis,train,W_111935,P_114154,13450,0.00201,0
coveranalysis,train,W_111935,P_114155,14375,0.00139,0
coveranalysis,train,W_111953,P_114232,16976,0.0238,0
coveranalysis,train,W_11444,P_11444,14135,0.00021,0
coveranalysis,train,W_111988,P_114645,21479,0.00466,0
coveranalysis,train,W_111999,P_114858,19816,0.00747,0
coveranalysis,train,W_3974,P_115216,27083,0.0,0
coveranalysis,train,W_95242,P_115374,31096,0.00084,0
coveranalysis,train,W_30320,P_115376,19655,0.00865,0
coveranalysis,train,W_112081,P_115417,28255,0.00227,0
coveranalysis,train,W_1155,P_1155,17733,0.00598,0
coveranalysis,train,W_1155,P_1156,20695,0.00295,0
coveranalysis,train,W_112103,P_115638,17333,0.00277,0
coveranalysis,train,W_112105,P_115644,16315,0.02795,0
coveranalysis,train,W_112105,P_115651,17663,0.00096,0
coveranalysis,train,W_112148,P_115850,22614,0.0,0
coveranalysis,train,W_112148,P_115851,19655,0.00534,0
coveranalysis,train,W_66733,P_115902,14467,0.0,0
coveranalysis,train,W_66733,P_115905,37910,0.0114,0
coveranalysis,train,W_67106,P_115954,13474,0.00156,0
coveranalysis,train,W_112217,P_116286,20578,0.01186,0
coveranalysis,train,W_112217,P_116287,20875,0.00115,0
coveranalysis,train,W_1163,P_1163,22151,0.00944,0
coveranalysis,train,W_112255,P_116667,20102,0.0002,0
coveranalysis,train,W_112255,P_116679,16801,0.01809,0
coveranalysis,train,W_66852,P_116786,12423,0.00781,0
coveranalysis,train,W_11679,P_11679,20776,0.00958,0
coveranalysis,train,W_75360,P_116876,16157,0.0,0
coveranalysis,train,W_11691,P_11691,16130,0.0075,0
coveranalysis,train,W_1171,P_116959,17447,0.00527,0
coveranalysis,train,W_30088,P_117005,12235,0.0282,0
coveranalysis,train,W_11706,P_11706,14434,0.01316,0
coveranalysis,train,W_105200,P_117175,13887,0.00749,0
coveranalysis,train,W_21350,P_117211,13958,0.00014,0
coveranalysis,train,W_6819,P_117343,18798,0.00862,0
coveranalysis,train,W_1173,P_1174,33609,0.01363,0
coveranalysis,train,W_112353,P_117442,14257,0.06874,0
coveranalysis,train,W_112353,P_117443,17959,0.05451,0
coveranalysis,train,W_112380,P_117561,16303,0.01024,0
coveranalysis,train,W_112421,P_117661,15651,0.05482,0
coveranalysis,train,W_112421,P_117662,19784,0.00364,0
coveranalysis,train,W_8963,P_117767,17234,0.00017,0
coveranalysis,train,W_104641,P_117780,19109,0.0,0
coveranalysis,train,W_112459,P_117837,12857,0.00366,0
coveranalysis,train,W_112453,P_117839,10857,0.00092,0
coveranalysis,train,W_28896,P_117922,20244,0.00415,0
coveranalysis,train,W_112484,P_118004,13050,0.00705,0
coveranalysis,train,W_112534,P_118362,22779,0.00241,0
coveranalysis,train,W_112572,P_118532,17161,0.0,0
coveranalysis,train,W_112572,P_118533,14348,0.08127,0
coveranalysis,train,W_4435,P_118789,15025,0.0,0
coveranalysis,train,W_112623,P_118814,10373,0.03962,0
coveranalysis,train,W_11899,P_11899,19503,0.0,0
coveranalysis,train,W_1190,P_1190,32439,0.0,0
coveranalysis,train,W_11899,P_11901,14294,0.08892,0
coveranalysis,train,W_20477,P_119060,20416,0.0,0
coveranalysis,train,W_112739,P_119496,12373,0.00946,0
coveranalysis,train,W_112752,P_119570,13367,0.00022,0
coveranalysis,train,W_112752,P_119571,15929,0.0162,0
coveranalysis,train,W_36554,P_119673,10538,0.02562,0
coveranalysis,train,W_11988,P_11989,26458,0.00045,0
coveranalysis,train,W_24141,P_119893,14588,0.00165,0
coveranalysis,train,W_112874,P_120206,20986,0.00691,0
coveranalysis,train,W_6862,P_120503,17373,0.0,0
coveranalysis,train,W_112936,P_120553,29618,0.0,0
coveranalysis,train,W_112971,P_120705,28111,0.001,0
coveranalysis,train,W_1213,P_1213,23363,0.00492,0
coveranalysis,train,W_113072,P_121434,39573,0.0004,0
coveranalysis,train,W_113072,P_121435,13487,0.0,0
coveranalysis,train,W_113090,P_121591,23754,0.08592,0
coveranalysis,train,W_113096,P_121669,28345,0.00116,0
coveranalysis,train,W_113147,P_122177,20355,5e-05,0
coveranalysis,train,W_113147,P_122180,29133,0.01785,0
coveranalysis,train,W_113181,P_122456,19399,0.01211,0
coveranalysis,train,W_21518,P_122771,13135,0.0032,0
coveranalysis,train,W_12282,P_12282,32546,0.00151,0
coveranalysis,train,W_113252,P_122964,28454,0.00042,0
coveranalysis,train,W_53041,P_123509,24595,0.0,0
coveranalysis,train,W_113353,P_123554,20470,0.00415,0
coveranalysis,train,W_12376,P_12376,21625,0.0,0
coveranalysis,train,W_113397,P_123786,14449,0.0,0
coveranalysis,train,W_113399,P_123791,19203,0.00338,0
coveranalysis,train,W_12384,P_12384,30203,0.0,0
coveranalysis,train,W_12384,P_12385,30745,0.01034,0
coveranalysis,train,W_104641,P_123894,19102,0.00754,0
coveranalysis,train,W_106861,P_124068,23139,0.00648,0
coveranalysis,train,W_113450,P_124119,19086,0.0,0
coveranalysis,train,W_113457,P_124163,16285,0.01179,0
coveranalysis,train,W_12418,P_12420,10566,0.00615,0
coveranalysis,train,W_113465,P_124211,12498,0.00488,0
coveranalysis,train,W_113465,P_124213,14206,0.00084,0
coveranalysis,train,W_12422,P_12422,15834,0.07231,0
coveranalysis,train,W_12422,P_12423,21230,0.00542,0
coveranalysis,train,W_113476,P_124266,20677,0.0016,0
coveranalysis,train,W_113511,P_124431,12967,0.00162,0
coveranalysis,train,W_113511,P_124432,16886,0.02351,0
coveranalysis,train,W_12462,P_12462,17427,0.00184,0
coveranalysis,train,W_1213,P_124852,17109,0.0,0
coveranalysis,train,W_11988,P_124872,13170,0.00068,0
coveranalysis,train,W_113610,P_125053,14312,0.00028,0
coveranalysis,train,W_14118,P_125114,16752,0.0086,0
coveranalysis,train,W_3345,P_125124,20358,0.00432,0
coveranalysis,train,W_12514,P_12520,26134,0.00685,0
coveranalysis,train,W_12514,P_12521,24029,0.00911,0
coveranalysis,train,W_113630,P_125237,14567,0.0,0
coveranalysis,train,W_113636,P_125268,10790,0.02234,0
coveranalysis,train,W_113652,P_125318,14950,0.0,0
coveranalysis,train,W_113653,P_125325,19221,5e-05,0
coveranalysis,train,W_113659,P_125358,23024,0.0,0
coveranalysis,train,W_113660,P_125359,14109,0.00043,0
coveranalysis,train,W_113662,P_125369,10915,0.01842,0
coveranalysis,train,W_12537,P_12538,21537,0.00418,0
coveranalysis,train,W_113667,P_125381,11879,0.00135,0
coveranalysis,train,W_113667,P_125382,14821,0.00094,0
coveranalysis,train,W_113686,P_125515,17972,0.01024,0
coveranalysis,train,W_113715,P_125730,19052,0.0,0
coveranalysis,train,W_12572,P_12575,14749,0.00353,0
coveranalysis,train,W_111636,P_125750,18770,0.00495,0
coveranalysis,train,W_113769,P_125981,26746,0.00344,0
coveranalysis,train,W_113776,P_126038,15915,0.0022,0
coveranalysis,train,W_113779,P_126061,16601,0.01036,0
coveranalysis,train,W_113786,P_126114,20735,0.0,0
coveranalysis,train,W_38361,P_126122,18353,0.00774,0
coveranalysis,train,W_113828,P_126320,15339,0.00033,0
coveranalysis,train,W_2439,P_126362,20268,0.03819,0
coveranalysis,train,W_113865,P_126559,33515,0.01384,0
coveranalysis,train,W_113865,P_126560,22030,0.0,0
coveranalysis,train,W_113900,P_126772,22943,0.0,0
coveranalysis,train,W_113900,P_126773,22147,0.00014,0
coveranalysis,train,W_113904,P_126780,11976,8e-05,0
coveranalysis,train,W_113904,P_126784,19773,0.00971,0
coveranalysis,train,W_76558,P_126892,38176,0.09045,0
coveranalysis,train,W_12691,P_12692,14649,0.01393,0
coveranalysis,train,W_12694,P_12694,10551,0.01497,0
coveranalysis,train,W_77578,P_126944,21710,0.00106,0
coveranalysis,train,W_95355,P_127174,19058,0.00021,0
coveranalysis,train,W_34357,P_127183,11464,0.04292,0
coveranalysis,train,W_6889,P_12723,16881,0.00154,0
coveranalysis,train,W_113999,P_127247,17169,0.0067,0
coveranalysis,train,W_113999,P_127248,17674,0.00617,0
coveranalysis,train,W_113681,P_127257,13439,0.0,0
coveranalysis,train,W_114041,P_127458,17407,0.00333,0
coveranalysis,train,W_114042,P_127467,14254,0.01964,0
coveranalysis,train,W_114042,P_127473,13209,0.00083,0
coveranalysis,train,W_12769,P_12769,23024,0.0,0
coveranalysis,train,W_6447,P_127728,19223,0.0013,0
coveranalysis,train,W_12774,P_12774,16970,0.00725,0
coveranalysis,train,W_114176,P_128020,18299,0.0,0
coveranalysis,train,W_114217,P_128194,22767,0.0025,0
coveranalysis,train,W_114217,P_128197,11209,0.00294,0
coveranalysis,train,W_114218,P_128206,16765,0.02625,0
coveranalysis,train,W_8439,P_128391,11301,0.00708,0
coveranalysis,train,W_114265,P_128421,13729,7e-05,0
coveranalysis,train,W_34756,P_129033,13305,0.02285,0
coveranalysis,train,W_36,P_12934,22363,0.00233,0
coveranalysis,train,W_13959,P_129430,14058,0.02838,0
coveranalysis,train,W_114472,P_129704,29562,0.00051,0
coveranalysis,train,W_114472,P_129705,24779,0.00581,0
coveranalysis,train,W_114477,P_129725,14204,0.00014,0
coveranalysis,train,W_114485,P_129807,13789,0.01951,0
coveranalysis,train,W_114487,P_129818,21350,0.00103,0
coveranalysis,train,W_114504,P_129964,13281,0.0,0
coveranalysis,train,W_114504,P_129971,16371,0.00018,0
coveranalysis,train,W_114517,P_130085,19038,0.00278,0
coveranalysis,train,W_114542,P_130187,16294,0.0,0
coveranalysis,train,W_114542,P_130207,18170,0.01756,0
coveranalysis,train,W_114551,P_130273,15852,0.00959,0
coveranalysis,train,W_23809,P_130408,21126,0.01841,0
coveranalysis,train,W_10879,P_130461,13443,0.0,0
coveranalysis,train,W_114571,P_130528,29004,0.01972,0
coveranalysis,train,W_114571,P_130529,13845,0.0,0
coveranalysis,train,W_114578,P_130592,20282,0.00079,0
coveranalysis,train,W_13068,P_13068,13284,0.0003,0
coveranalysis,train,W_114593,P_130707,20926,0.0,0
coveranalysis,train,W_114593,P_130708,19203,0.00776,0
coveranalysis,train,W_2125,P_13071,33894,0.0,0
coveranalysis,train,W_13079,P_13079,13004,0.02276,0
coveranalysis,train,W_13101,P_13101,13793,0.00044,0
coveranalysis,train,W_13101,P_13102,12182,0.00033,0
coveranalysis,train,W_114656,P_131439,13665,0.00256,0
coveranalysis,train,W_114657,P_131447,19097,0.00278,0
coveranalysis,train,W_3274,P_131523,17263,0.00156,0
coveranalysis,train,W_50600,P_131646,24985,0.0026,0
coveranalysis,train,W_43007,P_131680,12673,0.0393,0
coveranalysis,train,W_114715,P_131684,15789,0.01577,0
coveranalysis,train,W_114715,P_131685,16903,0.00213,0
coveranalysis,train,W_114716,P_131688,17429,6e-05,0
coveranalysis,train,W_8952,P_131869,10325,0.02179,0
coveranalysis,train,W_114739,P_131875,23608,0.0,0
coveranalysis,train,W_114739,P_131876,15410,0.00967,0
coveranalysis,train,W_91606,P_131890,12725,0.08432,0
coveranalysis,train,W_9549,P_132154,12785,0.00047,0
coveranalysis,train,W_114786,P_132377,13511,0.01813,0
coveranalysis,train,W_13238,P_13238,18127,0.01423,0
coveranalysis,train,W_114794,P_132449,10520,0.02053,0
coveranalysis,train,W_114814,P_132677,17659,0.01404,0
coveranalysis,train,W_12395,P_132716,25421,0.01389,0
coveranalysis,train,W_13277,P_13277,26302,0.0,0
coveranalysis,train,W_114836,P_132857,26321,0.00464,0
coveranalysis,train,W_13305,P_13305,14505,0.00276,0
coveranalysis,train,W_13309,P_13309,15403,0.01883,0
coveranalysis,train,W_111937,P_133263,17042,0.00018,0
coveranalysis,train,W_2702,P_133446,14949,0.00388,0
coveranalysis,train,W_1548,P_134149,17503,0.0016,0
coveranalysis,train,W_114938,P_134324,21985,0.00036,0
coveranalysis,train,W_114948,P_134360,17152,0.00466,0
coveranalysis,train,W_114948,P_134361,14549,0.00021,0
coveranalysis,train,W_114950,P_134400,13637,0.00147,0
coveranalysis,train,W_114988,P_134893,14649,0.00014,0
coveranalysis,train,W_21143,P_135373,20653,0.0,0
coveranalysis,train,W_14296,P_135380,13269,0.01357,0
coveranalysis,train,W_115028,P_135533,13352,0.0,0
coveranalysis,train,W_115028,P_135534,14649,0.01174,0
coveranalysis,train,W_44818,P_135804,15213,0.01183,0
coveranalysis,train,W_115074,P_135870,19301,0.00031,0
coveranalysis,train,W_115092,P_136002,25127,0.0,0
coveranalysis,train,W_115121,P_136218,22348,0.00089,0
coveranalysis,train,W_15495,P_136299,18594,0.02097,0
coveranalysis,train,W_13632,P_13632,16287,0.0,0
coveranalysis,train,W_96663,P_136345,11659,0.00249,0
coveranalysis,train,W_795,P_136444,19862,0.05332,0
coveranalysis,train,W_115146,P_136544,20902,0.00818,0
coveranalysis,train,W_115146,P_136545,23466,0.00268,0
coveranalysis,train,W_115160,P_136641,24251,0.01002,0
coveranalysis,train,W_115161,P_136643,21761,0.00349,0
coveranalysis,train,W_115161,P_136659,14379,0.0128,0
coveranalysis,train,W_115172,P_136669,11171,0.00072,0
coveranalysis,train,W_115172,P_136670,21855,0.00746,0
coveranalysis,train,W_13673,P_13673,20637,0.00053,0
coveranalysis,train,W_27841,P_136821,23294,0.00116,0
coveranalysis,train,W_11679,P_137387,21029,0.00029,0
coveranalysis,train,W_115257,P_137409,21603,0.00208,0
coveranalysis,train,W_115265,P_137445,27193,0.00662,0
coveranalysis,train,W_115266,P_137454,11634,0.00284,0
coveranalysis,train,W_115265,P_137468,34501,0.00446,0
coveranalysis,train,W_86483,P_137566,15710,0.01706,0
coveranalysis,train,W_100235,P_137635,19728,0.00943,0
coveranalysis,train,W_87349,P_137732,10497,0.00019,0
coveranalysis,train,W_51246,P_137826,23643,0.00152,0
coveranalysis,train,W_13826,P_13826,17289,0.00191,0
coveranalysis,train,W_13826,P_13827,21145,5e-05,0
coveranalysis,train,W_115369,P_138337,15317,0.00104,0
coveranalysis,train,W_115369,P_138338,17441,0.0035,0
coveranalysis,train,W_115412,P_138657,32919,0.00513,0
coveranalysis,train,W_115413,P_138658,20262,0.00054,0
coveranalysis,train,W_115413,P_138659,28740,0.00553,0
coveranalysis,train,W_97656,P_138685,16715,0.01454,0
coveranalysis,train,W_16639,P_138720,27185,0.00784,0
coveranalysis,train,W_115447,P_138894,14619,0.00465,0
coveranalysis,train,W_28823,P_138934,15665,0.02362,0
coveranalysis,train,W_75157,P_138976,25285,0.00981,0
coveranalysis,train,W_26293,P_139228,20020,0.0001,0
coveranalysis,train,W_76281,P_139267,38858,0.00023,0
coveranalysis,train,W_80846,P_139330,19241,0.0171,0
coveranalysis,train,W_115250,P_139433,9305,0.0,0
coveranalysis,train,W_13959,P_13959,21442,0.0,0
coveranalysis,train,W_115574,P_139738,11333,0.0,0
coveranalysis,train,W_107130,P_139790,26327,0.0,0
coveranalysis,train,W_13984,P_13984,14979,0.00855,0
coveranalysis,train,W_13984,P_13985,18013,0.00039,0
