query_pid,query_wid,n_rel,s1_rel_ranks,s1_first,s1_ap,s1_top1,cov_K5,hyb_first_K5,hyb_ap_K5,hyb_top1_K5,rr_first_K5,rr_ap_K5,hub_first_K5,hub_ap_K5,hub_top1_K5,cov_K10,hyb_first_K10,hyb_ap_K10,hyb_top1_K10,rr_first_K10,rr_ap_K10,hub_first_K10,hub_ap_K10,hub_top1_K10,cov_K20,hyb_first_K20,hyb_ap_K20,hyb_top1_K20,rr_first_K20,rr_ap_K20,hub_first_K20,hub_ap_K20,hub_top1_K20,cov_K30,hyb_first_K30,hyb_ap_K30,hyb_top1_K30,rr_first_K30,rr_ap_K30,hub_first_K30,hub_ap_K30,hub_top1_K30,cov_K50,hyb_first_K50,hyb_ap_K50,hyb_top1_K50,rr_first_K50,rr_ap_K50,hub_first_K50,hub_ap_K50,hub_top1_K50,cov_K100,hyb_first_K100,hyb_ap_K100,hyb_top1_K100,rr_first_K100,rr_ap_K100,hub_first_K100,hub_ap_K100,hub_top1_K100,cov_K200,hyb_first_K200,hyb_ap_K200,hyb_top1_K200,rr_first_K200,rr_ap_K200,hub_first_K200,hub_ap_K200,hub_top1_K200,cov_K500,hyb_first_K500,hyb_ap_K500,hyb_top1_K500,rr_first_K500,rr_ap_K500,hub_first_K500,hub_ap_K500,hub_top1_K500
P_102472,W_841,12,6;9;10;13;23;28;53;65;85;93;113;4005,6,0.16643010267303254,P_168066,0,6,0.1664301,P_168066,6,0.1664301,6,0.1664301,P_168066,3,2,0.21180047,P_168066,2,0.21180047,2,0.21180047,P_168066,4,4,0.16737638,P_168066,4,0.16737638,4,0.15711581,P_168066,6,4,0.18489332,P_168066,4,0.19345236,4,0.16610898,P_168066,6,7,0.14507647,P_168066,7,0.14411049,7,0.12790152,P_168066,10,13,0.12171098,P_273658,14,0.11424224,12,0.10304459,P_273658,11,20,0.06708619,P_273658,30,0.05768085,19,0.05754594,P_172586,11,44,0.02821518,P_172586,84,0.02212357,45,0.02392625,P_172586
P_102474,W_12992,12,2;3;13;14;15;16;19;22;27;40;67;3534,2,0.32287074635841195,P_746783,2,1,0.39231519,P_419611,1,0.39231519,1,0.39231519,P_419611,2,1,0.39231519,P_419611,1,0.39231519,1,0.39231519,P_419611,7,1,0.4655995,P_419611,1,0.50819209,1,0.55660479,P_419611,9,1,0.57866718,P_419611,1,0.62421958,1,0.66257567,P_419611,10,1,0.57062965,P_419611,1,0.58833897,1,0.65896081,P_419611,11,1,0.54259186,P_419611,1,0.5392251,1,0.64371823,P_419611,11,1,0.51919369,P_419611,1,0.45918563,1,0.61399919,P_419611,11,1,0.45264577,P_419611,1,0.34070394,1,0.59914217,P_419611
P_10253,W_10253,12,1;2;3;8;20;46;53;123;185;240;547;1451,1,0.3496871723128245,P_416985,3,1,0.34968717,P_293558,1,0.34968717,1,0.34968717,P_293558,4,1,0.37468717,P_293558,1,0.35385384,1,0.37468717,P_293558,5,1,0.43004432,P_293558,1,0.40015014,1,0.42260384,P_293558,5,1,0.43004432,P_293558,1,0.39173263,1,0.4168168,P_293558,6,1,0.42023295,P_293558,1,0.36600015,1,0.40943449,P_293558,7,1,0.39747109,P_293558,1,0.32544988,1,0.34460493,P_293558,9,1,0.37402928,P_293558,1,0.30363274,1,0.34956481,P_293558,10,1,0.34662546,P_293558,1,0.27005657,1,0.32908147,P_293558
P_102533,W_27906,12,82;214;446;569;722;1115;1353;1971;2601;2619;5808;5831,82,0.005672210846736784,P_248629,0,82,0.00567221,P_248629,82,0.00567221,82,0.00567221,P_617114,0,82,0.00567221,P_658031,82,0.00567221,82,0.00567221,P_658031,0,82,0.00567221,P_658031,82,0.00567221,82,0.00567221,P_658031,0,82,0.00567221,P_658031,82,0.00567221,82,0.00567221,P_728620,0,82,0.00567221,P_421629,82,0.00567221,82,0.00567221,P_421629,1,73,0.0057975,P_421629,70,0.00584643,52,0.00625851,P_421629,1,143,0.0052387,P_421629,144,0.00523465,92,0.00556175,P_421629,3,1,0.08854219,P_292573,1,0.08851131,1,0.09004038,P_292573
P_10257,W_100,12,210;376;508;799;881;1153;1529;1748;2281;2982;6017;10744,210,0.0042725809180222275,P_651457,0,210,0.00427258,P_414675,210,0.00427258,210,0.00427258,P_651457,0,210,0.00427258,P_414675,210,0.00427258,210,0.00427258,P_651457,0,210,0.00427258,P_414675,210,0.00427258,210,0.00427258,P_651457,0,210,0.00427258,P_414675,210,0.00427258,210,0.00427258,P_128034,0,210,0.00427258,P_43127,210,0.00427258,210,0.00427258,P_128034,0,210,0.00427258,P_43127,210,0.00427258,210,0.00427258,P_128034,0,210,0.00427258,P_43127,210,0.00427258,210,0.00427258,P_128034,2,264,0.00411047,P_124019,243,0.00413618,176,0.0042532,P_128034
P_102577,W_102577,12,221;693;975;1627;1956;2878;3374;3466;4625;4689;6484;6592,221,0.0024638031305601734,P_130257,0,221,0.0024638,P_130257,221,0.0024638,221,0.0024638,P_130257,0,221,0.0024638,P_130257,221,0.0024638,221,0.0024638,P_130257,0,221,0.0024638,P_130257,221,0.0024638,221,0.0024638,P_321414,0,221,0.0024638,P_130257,221,0.0024638,221,0.0024638,P_321414,0,221,0.0024638,P_130257,221,0.0024638,221,0.0024638,P_321414,0,221,0.0024638,P_130257,221,0.0024638,221,0.0024638,P_321414,0,221,0.0024638,P_130257,221,0.0024638,221,0.0024638,P_681987,1,232,0.00244592,P_205819,233,0.00244438,322,0.00234553,P_681987
P_10259,W_2768,12,1;2;12;59;75;92;109;125;368;540;1849;2265,1,0.21934358890320485,P_9146,2,1,0.21934359,P_9146,1,0.21934359,1,0.21934359,P_9146,2,1,0.16378803,P_9146,1,0.16378803,2,0.14989914,P_112416,3,1,0.20644676,P_9146,1,0.22976026,3,0.12212137,P_527203,3,2,0.14642692,P_481340,2,0.15684359,4,0.1038674,P_527203,3,2,0.14017692,P_481340,2,0.14573248,4,0.10163526,P_527203,6,2,0.19491221,P_481340,2,0.20021883,3,0.14989346,P_527203,8,2,0.18421415,P_481340,2,0.14833907,3,0.14888465,P_527203,9,2,0.15609423,P_481340,4,0.0754905,3,0.11972289,P_527203
P_102602,W_51980,12,5;10;97;103;141;329;515;650;1034;1437;3220;3325,5,0.047670746880081126,P_590323,1,1,0.11433741,P_11215,1,0.11433741,1,0.11433741,P_11215,2,1,0.18100408,P_11215,1,0.18100408,1,0.18100408,P_11215,2,1,0.18100408,P_11215,1,0.18100408,1,0.18100408,P_11215,2,1,0.18100408,P_11215,1,0.18100408,1,0.18100408,P_11215,2,1,0.18100408,P_11215,1,0.18100408,1,0.18100408,P_11215,3,1,0.26176009,P_11215,1,0.26176009,1,0.26176009,P_237976,5,1,0.34138226,P_11215,1,0.31361933,1,0.3457327,P_237976,6,1,0.40807679,P_11215,1,0.37065314,1,0.42478072,P_237976
P_10261,W_10253,12,65;74;256;276;685;931;1172;1320;2041;2621;3678;6464,65,0.008956044486067407,P_209995,0,65,0.00895604,P_416360,65,0.00895604,65,0.00895604,P_416360,0,65,0.00895604,P_416360,65,0.00895604,65,0.00895604,P_416360,0,65,0.00895604,P_416360,65,0.00895604,65,0.00895604,P_416360,0,65,0.00895604,P_416360,65,0.00895604,65,0.00895604,P_416360,0,65,0.00895604,P_416360,65,0.00895604,65,0.00895604,P_416360,2,24,0.01176753,P_416360,21,0.01247641,2,0.06375507,P_416360,2,30,0.0099539,P_416360,29,0.01003142,2,0.06375507,P_416360,4,45,0.00811322,P_792574,56,0.00761544,2,0.0584911,P_792574
P_102624,W_11794,12,978;1093;1222;1588;1707;1761;2222;3207;4212;4559;4652;5842,978,0.002379684522189599,P_155865,0,978,0.00237968,P_156613,978,0.00237968,978,0.00237968,P_156613,0,978,0.00237968,P_156613,978,0.00237968,978,0.00237968,P_156613,0,978,0.00237968,P_156613,978,0.00237968,978,0.00237968,P_156613,0,978,0.00237968,P_156613,978,0.00237968,978,0.00237968,P_156613,0,978,0.00237968,P_156613,978,0.00237968,978,0.00237968,P_542870,0,978,0.00237968,P_372689,978,0.00237968,978,0.00237968,P_542870,0,978,0.00237968,P_372689,978,0.00237968,978,0.00237968,P_542870,0,978,0.00237968,P_372689,978,0.00237968,978,0.00237968,P_542870
P_102627,W_75372,12,18;556;622;1350;2412;2797;3091;3179;4220;5012;6368;6721,18,0.006964901525511797,P_88793,0,18,0.0069649,P_44561,18,0.0069649,18,0.0069649,P_44561,0,18,0.0069649,P_98770,18,0.0069649,18,0.0069649,P_98770,1,19,0.00672124,P_98770,19,0.00672124,14,0.00828765,P_98770,1,29,0.00520884,P_98770,29,0.00520884,20,0.00650194,P_98770,1,48,0.00407138,P_98770,49,0.00403595,30,0.00511305,P_98770,1,96,0.00320333,P_98770,97,0.00319438,63,0.00365802,P_98770,1,193,0.00276705,P_114935,195,0.00276262,111,0.00308602,P_461754,1,483,0.0025078,P_205819,485,0.00250709,257,0.00265953,P_461754
P_102651,W_3097,12,1;5;12;18;29;48;115;149;198;492;569;727,1,0.1988179129938149,P_9562,2,1,0.24881791,P_9562,1,0.24881791,1,0.24881791,P_45114,2,1,0.24881791,P_9562,1,0.24881791,1,0.24881791,P_45114,4,1,0.37613273,P_9562,1,0.37613273,1,0.37613273,P_45114,5,1,0.44509825,P_9562,1,0.44509825,1,0.44509825,P_45114,6,1,0.50611015,P_9562,1,0.51801491,1,0.51801491,P_3097,6,1,0.50611015,P_9562,1,0.51801491,1,0.51801491,P_3097,9,1,0.6946964,P_9562,1,0.71822196,1,0.7546803,P_3097,10,1,0.69125813,P_9562,1,0.70311101,1,0.75713247,P_3097
P_102653,W_33804,12,2;3;5;14;28;79;81;133;239;869;5783;13057,2,0.20878811957274557,P_45118,3,1,0.3115659,P_77111,1,0.3115659,1,0.3115659,P_77111,3,1,0.3115659,P_77111,1,0.3115659,1,0.3115659,P_77111,4,1,0.37108971,P_77111,1,0.37108971,1,0.37108971,P_77111,5,1,0.43954209,P_77111,1,0.43954209,1,0.43954209,P_77111,5,1,0.43954209,P_77111,1,0.43954209,1,0.43954209,P_77111,7,1,0.58226133,P_77111,1,0.59267799,1,0.59267799,P_77111,8,1,0.66173954,P_77111,1,0.6709988,1,0.6709988,P_77111,9,1,0.73360146,P_77111,1,0.75119405,1,0.73036072,P_77111
P_102710,W_10144,12,8;9;10;12;30;34;36;52;107;251;700;751,8,0.15230243137654545,P_11936,0,8,0.15230243,P_11936,8,0.15230243,8,0.15230243,P_11936,3,1,0.31503391,P_4631,1,0.31503391,1,0.30670058,P_4631,4,1,0.34836725,P_4631,1,0.34836725,1,0.36225614,P_4631,5,1,0.41781169,P_4631,1,0.41454372,1,0.42208519,P_4631,7,1,0.55115331,P_4631,1,0.54822689,1,0.55495766,P_4631,8,1,0.61145533,P_4631,1,0.60864949,1,0.61852604,P_4631,9,1,0.60829399,P_36793,1,0.60616208,1,0.6882528,P_4631,10,1,0.68077484,P_36793,1,0.67788683,1,0.76405661,P_4631
P_102746,W_1033,12,30;302;937;1828;3088;3614;3898;3991;5433;6888;7807;7887,30,0.0048720209986923765,P_524004,0,30,0.00487202,P_8535,30,0.00487202,30,0.00487202,P_8535,0,30,0.00487202,P_8535,30,0.00487202,30,0.00487202,P_436227,0,30,0.00487202,P_8535,30,0.00487202,30,0.00487202,P_436227,1,5,0.01876091,P_8535,4,0.02292758,9,0.0113535,P_436227,1,6,0.01598313,P_8535,5,0.01876091,12,0.00903869,P_436227,1,9,0.0113535,P_351826,11,0.00967,19,0.00648021,P_436227,1,12,0.00903869,P_351826,16,0.00730258,25,0.00542758,P_436227,2,18,0.00813278,P_351826,27,0.00700974,40,0.00510063,P_597883
P_102802,W_20610,12,3;5;8;11;17;18;27;28;41;54;73;704,3,0.2680684990579033,P_74624,2,1,0.37362405,P_432481,1,0.37362405,1,0.37362405,P_432481,3,1,0.42570739,P_419651,1,0.40487405,1,0.42570739,P_432481,6,1,0.51494217,P_419651,1,0.51494217,1,0.54549773,P_432481,8,1,0.62005681,P_419651,1,0.61846951,1,0.65765602,P_432481,9,1,0.68128175,P_419651,1,0.6805257,1,0.72431704,P_432481,11,1,0.6617661,P_419651,1,0.66096023,1,0.78719632,P_432481,11,1,0.63528055,P_419651,1,0.61639693,1,0.75676466,P_432481,11,1,0.61279696,P_419651,1,0.57124957,1,0.72474227,P_432481
P_102917,W_5231,12,139;376;382;538;1103;1343;1451;1490;2125;4164;4267;5530,139,0.00486504713193518,P_45812,0,139,0.00486505,P_746548,139,0.00486505,139,0.00486505,P_166225,0,139,0.00486505,P_746548,139,0.00486505,139,0.00486505,P_404397,0,139,0.00486505,P_746548,139,0.00486505,139,0.00486505,P_79842,0,139,0.00486505,P_746548,139,0.00486505,139,0.00486505,P_79842,0,139,0.00486505,P_12180,139,0.00486505,139,0.00486505,P_79842,0,139,0.00486505,P_12180,139,0.00486505,139,0.00486505,P_79842,1,117,0.00497778,P_12180,110,0.0050231,137,0.0048738,P_79842,3,216,0.00514053,P_12180,190,0.00522804,210,0.0051605,P_79842
P_102950,W_3092,12,1;2;3;12;41;44;138;146;326;403;470;525,1,0.3163208336132824,P_23915,3,1,0.31632083,P_186439,1,0.31632083,1,0.31632083,P_186439,3,1,0.31632083,P_186439,1,0.31632083,1,0.31632083,P_186439,4,1,0.37187639,P_186439,1,0.37187639,1,0.37187639,P_186439,4,1,0.37187639,P_186439,1,0.37187639,1,0.37187639,P_395369,6,1,0.37753848,P_186439,1,0.37860276,1,0.39710732,P_395369,6,1,0.36656834,P_186439,1,0.36675227,1,0.37776412,P_395369,8,1,0.3644282,P_186439,1,0.36366481,1,0.37276757,P_395369,11,1,0.36066232,P_186439,1,0.35895074,1,0.37394361,P_395369
P_102984,W_4865,12,1;13;24;48;51;67;100;120;154;176;653;3156,1,0.15186207993471476,P_723468,1,4,0.08936208,P_424425,4,0.08936208,3,0.09630652,P_424425,1,5,0.08519541,P_424425,6,0.08241764,5,0.08519541,P_426835,2,1,0.1598749,P_418217,1,0.15419308,1,0.16285109,P_418217,3,1,0.19529157,P_418217,1,0.2286249,1,0.23279157,P_418217,4,1,0.26156141,P_442089,1,0.26834712,1,0.30422014,P_442089,7,1,0.41797468,P_668023,1,0.41371041,1,0.45562761,P_668023,10,1,0.50138584,P_668023,1,0.4969704,1,0.65324269,P_668023,10,1,0.39506624,P_668023,1,0.35681104,1,0.62247792,P_668023
P_102987,W_175,12,2109;3724;4816;7402;7682;8236;8758;8809;9107;9571;11360;11717,2109,0.0007739068642517211,P_499050,0,2109,0.00077391,P_433869,2109,0.00077391,2109,0.00077391,P_499050,0,2109,0.00077391,P_433869,2109,0.00077391,2109,0.00077391,P_499050,0,2109,0.00077391,P_73562,2109,0.00077391,2109,0.00077391,P_38434,0,2109,0.00077391,P_97765,2109,0.00077391,2109,0.00077391,P_97765,0,2109,0.00077391,P_97765,2109,0.00077391,2109,0.00077391,P_97765,0,2109,0.00077391,P_97765,2109,0.00077391,2109,0.00077391,P_3353,0,2109,0.00077391,P_97765,2109,0.00077391,2109,0.00077391,P_3353,0,2109,0.00077391,P_97765,2109,0.00077391,2109,0.00077391,P_34353
P_103,W_103,12,1;2;3;4;35;36;53;94;122;125;439;3310,1,0.39242987343796915,P_38010,4,1,0.35492987,P_38010,1,0.35492987,1,0.39242987,P_38010,4,1,0.31504892,P_38010,1,0.31504892,1,0.37576321,P_38010,4,1,0.27626826,P_38010,1,0.27040606,1,0.3646521,P_38010,4,1,0.26584257,P_38010,1,0.25990673,1,0.34381876,P_38010,6,1,0.37098604,P_38010,1,0.36885126,1,0.4266741,P_38010,8,1,0.39192444,P_38010,1,0.39956444,1,0.56129026,P_38010,10,1,0.52273886,P_138491,1,0.49865858,1,0.65877247,P_38010,11,1,0.48592617,P_138491,1,0.39463127,1,0.65090319,P_38010
P_103143,W_103129,12,106;368;1309;1443;2085;2713;3788;4945;5138;5200;7936;11346,106,0.002843868912997939,P_373291,0,106,0.00284387,P_320017,106,0.00284387,106,0.00284387,P_544484,0,106,0.00284387,P_160621,106,0.00284387,106,0.00284387,P_544484,0,106,0.00284387,P_160621,106,0.00284387,106,0.00284387,P_544484,0,106,0.00284387,P_160621,106,0.00284387,106,0.00284387,P_544484,0,106,0.00284387,P_160621,106,0.00284387,106,0.00284387,P_544484,0,106,0.00284387,P_160621,106,0.00284387,106,0.00284387,P_544484,1,170,0.0025479,P_160621,170,0.0025479,177,0.00252852,P_544484,2,355,0.00220585,P_160621,380,0.00219284,365,0.00220514,P_544484
P_10317,W_13523,12,27;37;57;84;88;96;156;187;1101;1222;1360;1664,27,0.03583082581190575,P_32050,0,27,0.03583083,P_379848,27,0.03583083,27,0.03583083,P_379848,0,27,0.03583083,P_379848,27,0.03583083,27,0.03583083,P_379848,0,27,0.03583083,P_379848,27,0.03583083,27,0.03583083,P_220926,1,5,0.04941107,P_416537,3,0.06052218,6,0.04663329,P_220926,2,5,0.0495362,P_416537,3,0.06091964,6,0.04651476,P_220926,6,1,0.14599892,P_387644,1,0.16106371,2,0.096654,P_65159,8,2,0.10506432,P_420882,3,0.10310945,2,0.09289959,P_65159,8,4,0.05913754,P_791011,9,0.04302811,3,0.05811997,P_791011
P_103197,W_53687,12,44;243;288;336;523;552;827;1050;1298;1637;2041;2630,44,0.00939892145458791,P_33498,0,44,0.00939892,P_538614,44,0.00939892,44,0.00939892,P_538614,0,44,0.00939892,P_538614,44,0.00939892,44,0.00939892,P_538614,0,44,0.00939892,P_424457,44,0.00939892,44,0.00939892,P_538614,0,44,0.00939892,P_424457,44,0.00939892,44,0.00939892,P_154337,1,48,0.00924109,P_424457,46,0.00931658,46,0.00931658,P_154337,1,91,0.00842073,P_424457,91,0.00842073,88,0.00845195,P_154337,1,183,0.00796036,P_424457,186,0.00795301,176,0.00797847,P_154337,4,151,0.00754561,P_424457,152,0.00754906,154,0.00748065,P_586570
P_103216,W_10717,12,1;6;140;243;266;296;321;489;4589;5985;7836;9842,1,0.12122599515248415,P_338634,1,3,0.06567044,P_271438,3,0.06567044,3,0.06567044,P_271438,2,2,0.09344822,P_271438,2,0.09344822,2,0.09344822,P_271438,2,4,0.05178155,P_271438,6,0.04067044,2,0.07030007,P_271438,2,7,0.03484016,P_271438,9,0.02917806,2,0.06289266,P_271438,2,7,0.03182357,P_271438,13,0.0229354,3,0.04830933,P_271438,2,12,0.02301171,P_23485,21,0.01770633,7,0.0275752,P_1828,3,19,0.01856831,P_191123,36,0.01522934,10,0.02198694,P_191123,8,33,0.02519069,P_204067,51,0.02311594,18,0.0282134,P_204067
P_103233,W_272,12,1;2;3;4;5;7;8;9;14;17;33;84,1,0.7773595549330844,P_11221,5,1,0.77735955,P_11221,1,0.77735955,1,0.77735955,P_272,8,1,0.80894024,P_11221,1,0.80894024,1,0.80894024,P_11221,10,1,0.86544012,P_11221,1,0.86544012,1,0.87301587,P_11221,10,1,0.85912698,P_11221,1,0.85912698,1,0.87301587,P_11221,11,1,0.88527077,P_11221,1,0.88527077,1,0.91071429,P_272,12,1,0.866133,P_11221,1,0.84489346,1,0.93425926,P_272,12,1,0.8286095,P_11221,1,0.80829174,1,0.91666667,P_272,12,1,0.79875887,P_11221,1,0.76214226,1,0.89732143,P_272
P_103277,W_11471,12,157;835;937;1335;1407;1482;1633;2285;2450;2548;2716;5375,157,0.0036861060829987465,P_355834,0,157,0.00368611,P_355834,157,0.00368611,157,0.00368611,P_392702,0,157,0.00368611,P_355834,157,0.00368611,157,0.00368611,P_392702,0,157,0.00368611,P_235598,157,0.00368611,157,0.00368611,P_392702,0,157,0.00368611,P_380400,157,0.00368611,157,0.00368611,P_392702,0,157,0.00368611,P_380400,157,0.00368611,157,0.00368611,P_590082,0,157,0.00368611,P_380400,157,0.00368611,157,0.00368611,P_590082,1,11,0.01073108,P_191123,7,0.01506008,4,0.02398865,P_590082,1,17,0.00805728,P_191123,21,0.00712357,6,0.01704421,P_590082
P_103279,W_39438,12,81;495;630;697;1021;1200;1449;1694;2365;2751;2815;4247,81,0.005042599718178789,P_168609,0,81,0.0050426,P_103473,81,0.0050426,81,0.0050426,P_103473,0,81,0.0050426,P_103473,81,0.0050426,81,0.0050426,P_103473,0,81,0.0050426,P_103473,81,0.0050426,81,0.0050426,P_103473,0,81,0.0050426,P_103473,81,0.0050426,81,0.0050426,P_103473,0,81,0.0050426,P_103473,81,0.0050426,81,0.0050426,P_103473,1,2,0.04568046,P_103473,1,0.08734713,2,0.04568046,P_103473,1,2,0.04568046,P_103473,1,0.08734713,2,0.04568046,P_103473,2,1,0.14256598,P_175718,1,0.17034376,1,0.17034376,P_292066
P_1033,W_1033,12,5;27;83;144;205;249;289;375;649;761;1488;2560,5,0.03926049268834065,P_315966,1,1,0.10592716,P_135672,1,0.10592716,1,0.10592716,P_135672,1,1,0.10592716,P_135672,1,0.10592716,1,0.10592716,P_135672,1,1,0.10592716,P_135672,2,0.06426049,1,0.10592716,P_135672,2,1,0.10642099,P_135672,2,0.06475432,1,0.10901358,P_135672,2,1,0.10381936,P_135672,2,0.06205591,1,0.10769083,P_135672,3,1,0.10437499,P_135672,4,0.0425756,1,0.18969099,P_135672,4,2,0.06358066,P_174871,7,0.03435281,1,0.16617946,P_135672,8,2,0.07263079,P_174871,4,0.05556642,1,0.21563402,P_135672
P_103374,W_5363,12,15;135;201;215;314;836;1607;2127;2690;4003;5215;8599,15,0.01296482311469986,P_11806,0,15,0.01296482,P_11806,15,0.01296482,15,0.01296482,P_11806,0,15,0.01296482,P_11806,15,0.01296482,15,0.01296482,P_11806,1,5,0.02407593,P_11806,5,0.02407593,3,0.03518705,P_11806,1,5,0.02407593,P_11806,5,0.02407593,3,0.03518705,P_11806,1,5,0.02407593,P_11806,7,0.01931403,3,0.03518705,P_11806,1,11,0.01498503,P_433843,15,0.01296482,3,0.03518705,P_11806,2,2,0.05974613,P_433843,1,0.09708379,1,0.14506359,P_46734,5,1,0.10584486,P_46734,1,0.10059687,1,0.17938991,P_46734
P_103376,W_2966,12,1;5;6;19;35;47;50;66;73;77;78;177,1,0.2586862672187468,P_77911,2,1,0.2670196,P_77911,1,0.2670196,1,0.25868627,P_77911,3,1,0.2670196,P_77911,2,0.22535293,2,0.22257516,P_547797,4,4,0.17328526,P_433575,6,0.1691186,6,0.1628426,P_408298,4,4,0.16037318,P_433575,7,0.15225352,6,0.15423765,P_408298,7,6,0.14875705,P_433575,13,0.14073444,9,0.1456591,P_408298,11,10,0.10438898,P_433575,24,0.09671037,14,0.10572354,P_539380,12,18,0.05913766,P_433575,45,0.05245317,27,0.06084487,P_539380,12,37,0.02724694,P_539380,109,0.02214734,56,0.02766415,P_539380
P_10338,W_10338,12,1;2;3;4;5;6;7;8;22;792;1788;3127,1,0.7026422367473893,P_81704,5,1,0.70264224,P_31548,1,0.70264224,1,0.70264224,P_31548,8,1,0.70264224,P_31548,1,0.70264224,1,0.70264224,P_31548,8,1,0.68296631,P_31548,1,0.68296631,1,0.65717266,P_31548,9,1,0.73429207,P_31548,1,0.72747389,1,0.71197064,P_31548,9,1,0.72747389,P_31548,1,0.70957697,1,0.69774505,P_31548,9,1,0.72747389,P_31548,1,0.70188466,1,0.68600263,P_31548,9,1,0.71698438,P_31548,1,0.67991496,1,0.68600263,P_31548,9,1,0.70340972,P_31548,1,0.59031059,1,0.64681469,P_31548
P_103433,W_1282,12,9;322;998;1726;2047;2509;3070;3229;4272;4391;4846;5214,9,0.011766083686581004,P_782444,0,9,0.01176608,P_690346,9,0.01176608,9,0.01176608,P_690346,1,1,0.08584016,P_644348,1,0.08584016,1,0.08584016,P_644348,1,1,0.08584016,P_644348,1,0.08584016,1,0.08584016,P_644348,1,1,0.08584016,P_644348,1,0.08584016,1,0.08584016,P_644348,1,1,0.08584016,P_644348,1,0.08584016,2,0.04417349,P_399215,1,1,0.08584016,P_644348,1,0.08584016,2,0.04417349,P_399215,1,1,0.08584016,P_644348,1,0.08584016,2,0.04417349,P_399215,2,1,0.08567868,P_644348,1,0.08568098,2,0.04399742,P_399215
P_103452,W_35206,12,478;488;696;756;968;1028;1183;1201;1312;1421;6189;10467,478,0.004682730216690319,P_151512,0,478,0.00468273,P_756521,478,0.00468273,478,0.00468273,P_756521,0,478,0.00468273,P_756521,478,0.00468273,478,0.00468273,P_756521,0,478,0.00468273,P_756521,478,0.00468273,478,0.00468273,P_756521,0,478,0.00468273,P_756521,478,0.00468273,478,0.00468273,P_756521,0,478,0.00468273,P_756521,478,0.00468273,478,0.00468273,P_334032,0,478,0.00468273,P_756521,478,0.00468273,478,0.00468273,P_334032,0,478,0.00468273,P_756521,478,0.00468273,478,0.00468273,P_334032,2,21,0.00867449,P_372689,16,0.00995795,7,0.0171332,P_40926
P_103454,W_4884,12,1498;1655;1891;1893;2545;3276;3961;4287;5181;6010;6405;8364,1498,0.0016298450271372332,P_132049,0,1498,0.00162985,P_63601,1498,0.00162985,1498,0.00162985,P_63601,0,1498,0.00162985,P_63601,1498,0.00162985,1498,0.00162985,P_321186,0,1498,0.00162985,P_686148,1498,0.00162985,1498,0.00162985,P_320568,0,1498,0.00162985,P_686148,1498,0.00162985,1498,0.00162985,P_320568,0,1498,0.00162985,P_686148,1498,0.00162985,1498,0.00162985,P_245675,0,1498,0.00162985,P_723805,1498,0.00162985,1498,0.00162985,P_245675,0,1498,0.00162985,P_568102,1498,0.00162985,1498,0.00162985,P_568102,0,1498,0.00162985,P_473058,1498,0.00162985,1498,0.00162985,P_473058
P_103473,W_10906,12,52;143;159;257;289;363;364;642;1539;1753;1874;1881,52,0.013081045375944298,P_103279,0,52,0.01308105,P_770918,52,0.01308105,52,0.01308105,P_770918,0,52,0.01308105,P_744091,52,0.01308105,52,0.01308105,P_744091,0,52,0.01308105,P_744091,52,0.01308105,52,0.01308105,P_744091,0,52,0.01308105,P_744091,52,0.01308105,52,0.01308105,P_744091,0,52,0.01308105,P_744091,52,0.01308105,52,0.01308105,P_744091,1,5,0.02814515,P_744091,7,0.02338324,1,0.09481181,P_130151,3,4,0.03219612,P_744091,7,0.02328584,1,0.09569717,P_130151,7,2,0.07389391,P_744091,1,0.10366725,1,0.17772089,P_86946
P_103475,W_4884,12,33;52;120;135;248;643;803;1765;1967;2686;3063;10996,33,0.014926474719544927,P_134258,0,33,0.01492647,P_134258,33,0.01492647,33,0.01492647,P_134258,0,33,0.01492647,P_134258,33,0.01492647,33,0.01492647,P_134258,0,33,0.01492647,P_45506,33,0.01492647,33,0.01492647,P_134258,0,33,0.01492647,P_45506,33,0.01492647,33,0.01492647,P_134258,1,35,0.01478217,P_45506,36,0.01471604,21,0.01636948,P_134258,2,3,0.03953797,P_45506,2,0.05327822,1,0.09669609,P_589687,4,4,0.03211316,P_45506,6,0.0250993,1,0.18509234,P_589687,5,6,0.02217087,P_538502,14,0.01402642,1,0.20143704,P_589687
P_103476,W_86939,12,15;43;61;74;149;319;636;1914;2405;6079;6639;10411,15,0.024346769395092224,P_168059,0,15,0.02434677,P_1348,15,0.02434677,15,0.02434677,P_1348,0,15,0.02434677,P_1348,15,0.02434677,15,0.02434677,P_1348,1,1,0.10212455,P_93053,1,0.10212455,1,0.10212455,P_93053,1,1,0.10212455,P_93053,1,0.10212455,1,0.10212455,P_93053,2,1,0.10203646,P_93053,1,0.10212455,1,0.10203646,P_93053,4,1,0.13187729,P_93053,1,0.13796587,1,0.20810502,P_93053,5,1,0.13667205,P_93053,1,0.142896,1,0.28162247,P_93053,6,1,0.20912555,P_93053,1,0.20671783,1,0.36103548,P_93053
